ensembl_id	gene_name	logFC	AveExpr	P.Value	adj.P.Val
ENSG00000228716	DHFR	-0.229645933995181	0.478183154085608	0.0622496040706976	0.569843313746941
ENSG00000227345	PARG	-0.0350618574263102	-0.097771738165057	0.726825473755825	0.938859894352669
ENSG00000226259	GTF2H2B	0.0114045568342164	-0.0439833752453246	0.890913292443515	0.984501641748564
ENSG00000225190	PLEKHM1	0.00757987830244204	-0.0287718436391624	0.927105956205131	0.986893208487357
ENSG00000221983	UBA52	-0.0265865247080048	-0.308787964353087	0.777743855554712	0.952214041160982
ENSG00000221914	PPP2R2A	-0.167261454541615	0.0124980994951858	0.0668614386184036	0.569843313746941
ENSG00000221823	PPP3R1	-0.0305197395250375	0.0663578383678119	0.698302724910411	0.938859894352669
ENSG00000217128	FNIP1	0.0330713936865447	-0.0864727965733068	0.761779632088856	0.947132430270904
ENSG00000215472	RPL17-C18orf32	-0.0383943866061157	-0.392901913698251	0.777406478329819	0.952214041160982
ENSG00000215421	ZNF407	-0.16134222958287	0.109846098108251	0.144670916846271	0.634419424687706
ENSG00000215126	CBWD7	0.0236990521846073	-0.187558786645671	0.76267610874002	0.947231992102742
ENSG00000215114	UBXN2B	-0.168247424937858	0.0286735994044585	0.158219886665816	0.647531535834467
ENSG00000214078	CPNE1	0.0174033742954114	0.364235469648169	0.831239212995917	0.973227585514192
ENSG00000214013	GANC	-0.0471039883002992	0.0798361493223354	0.626273611745471	0.92748317270396
ENSG00000213719	CLIC1	-0.205136683447933	-0.0543941798659528	0.0242885227572568	0.503126424929404
ENSG00000213639	PPP1CB	-0.0257649406529171	0.0865245270281555	0.815954890331715	0.970670719135776
ENSG00000213593	TMX2	-0.10068971727763	0.147087735817481	0.247879184884762	0.708018443472853
ENSG00000213079	SCAF8	-0.0111001554765713	0.0394343749930059	0.89369328755545	0.984501641748564
ENSG00000213066	FGFR1OP	-0.0340157931851353	-0.209642922777944	0.741101739991221	0.938859894352669
ENSG00000211456	SACM1L	-0.00354517102029916	-0.0449658411302787	0.967755245236284	0.995588913793965
ENSG00000206560	ANKRD28	-0.0147335598475295	0.812082146628451	0.908532389755395	0.985232185718886
ENSG00000206190	ATP10A	-0.114657181758715	0.0498454729457702	0.172308078256402	0.656114725301601
ENSG00000206127	GOLGA8O	0.197075747726393	-0.44572855546855	0.0892258775623022	0.582791597975543
ENSG00000205937	RNPS1	-0.128285577113469	0.0396019890148111	0.338324888455171	0.779003765655782
ENSG00000205581	HMGN1	0.101666915766082	-0.201291619559495	0.581930230936808	0.912947224647827
ENSG00000205531	NAP1L4	0.0510143390778962	0.0328258132092471	0.636034942086604	0.92932265608343
ENSG00000205339	IPO7	-0.0554803700910843	-0.319129909084642	0.495549057991709	0.851948870001707
ENSG00000205323	SARNP	0.0269814510637497	-0.0409430291212703	0.814155609045818	0.970226443378537
ENSG00000205302	SNX2	0.175386750742255	-0.207372618922139	0.046541514128512	0.566488725118844
ENSG00000205268	PDE7A	-0.113606675905178	0.275548458638475	0.262531176706707	0.721258673132131
ENSG00000205213	LGR4	0.174956561007326	0.0151049892909448	0.264623835215886	0.722133769783787
ENSG00000204842	ATXN2	-0.162519782167979	0.270875327639939	0.0559906721262152	0.566488725118844
ENSG00000204713	TRIM27	0.09967170778165	-0.133291098111612	0.24968100072501	0.708018443472853
ENSG00000204634	TBC1D8	0.06291700704427	0.160314318101069	0.509408362894075	0.859026135630747
ENSG00000204628	RACK1	-0.105928281845287	-0.318643571335636	0.190229547958976	0.66274516300633
ENSG00000204569	PPP1R10	0.203445280892549	-0.0687768689381826	0.0567400905199899	0.566488725118844
ENSG00000204482	LST1	0.148116534611876	-0.143445253905891	0.165060042350961	0.647907772590651
ENSG00000204469	PRRC2A	0.013696010349346	0.0550306394560413	0.891591387647415	0.984501641748564
ENSG00000204406	MBD5	-0.163926238330343	0.194296083052878	0.0695567019494698	0.569843313746941
ENSG00000204267	TAP2	-0.143006307832144	0.26242852187255	0.100001853005851	0.582791597975543
ENSG00000204256	BRD2	0.181488446039117	-0.157570210166562	0.131216954852478	0.62261106128982
ENSG00000204217	BMPR2	-0.230471876632095	-0.441896299080448	0.013151782851654	0.438824940053917
ENSG00000204138	PHACTR4	0.0661806470469291	0.155269828024183	0.47842179917895	0.844594292400197
ENSG00000204120	GIGYF2	-0.0836250154225022	-0.113305991443513	0.443242950344001	0.838527440393044
ENSG00000203667	COX20	-0.114495006650994	0.0394181133953787	0.167311854452301	0.647907772590651
ENSG00000198952	SMG5	-0.109874834708792	0.245710895969525	0.174681267759147	0.65721915967409
ENSG00000198911	SREBF2	-0.0651404813732827	0.155779833932058	0.470139279091288	0.8438482627466
ENSG00000198901	PRC1	0.199108210837362	-0.0594396795796739	0.0490876287246784	0.566488725118844
ENSG00000198900	TOP1	-0.0744176339409924	-0.0273939151609962	0.615764244915283	0.926635514192902
ENSG00000198898	CAPZA2	-0.0977453128334877	0.00719799098057779	0.447267771323897	0.840279445372292
ENSG00000198887	SMC5	0.125891438297106	0.0538111482785334	0.144142746166003	0.634419424687706
ENSG00000198879	SFMBT2	0.0392110336916391	-0.0414199906812005	0.732938500428909	0.938859894352669
ENSG00000198874	TYW1	-0.0427630409576556	0.18020498607718	0.584810190033317	0.914995754930997
ENSG00000198862	LTN1	0.0312369877966279	-0.4280967793392	0.758389873636012	0.947132430270904
ENSG00000198848	CES1	-0.780274702939022	-0.178911416073295	0.049652781699482	0.566488725118844
ENSG00000198839	ZNF277	-0.0519295252198195	-0.265875361221721	0.714095590379136	0.938859894352669
ENSG00000198836	OPA1	-0.199141321209741	-0.0865812329520982	0.026679668264188	0.51459864083601
ENSG00000198830	HMGN2	-0.0515282852319749	-0.131337839015333	0.622412728566416	0.92748317270396
ENSG00000198826	ARHGAP11A	0.0394116809948916	-0.285832823612667	0.709831059456368	0.938859894352669
ENSG00000198818	SFT2D1	0.144943519506979	0.0429303885616415	0.106648914914052	0.590476386151067
ENSG00000198815	FOXJ3	0.0763086625008867	-0.0267169627052606	0.382966395108627	0.79979164591849
ENSG00000198795	ZNF521	-0.043227111737736	-0.0992901038357653	0.806501425836675	0.966056576543158
ENSG00000198793	MTOR	-0.0984416144177011	0.018068329136489	0.223455457080641	0.698066203260378
ENSG00000198791	CNOT7	-0.0876869131712243	-0.231525088819229	0.311102978627322	0.76747030230417
ENSG00000198771	RCSD1	0.101418212702313	0.0456882312151743	0.406112116033361	0.814677023104024
ENSG00000198740	ZNF652	0.251996493651078	-0.102235874500204	0.0215277758526057	0.48126998901258
ENSG00000198700	IPO9	0.0313373121732133	-0.0503209401537254	0.694144703969235	0.938859894352669
ENSG00000198690	FAN1	0.00613882177811806	0.230840936278775	0.961552460892071	0.994930783967096
ENSG00000198677	TTC37	-0.0078635869478937	-0.269695675830538	0.926763404944539	0.986893208487357
ENSG00000198648	STK39	0.0487066418650065	0.135683633488936	0.550261337011298	0.889156767791141
ENSG00000198646	NCOA6	-0.176938061081578	-0.0396013192808917	0.127572814838778	0.621455762444396
ENSG00000198625	MDM4	0.0380072620849897	-0.0786143864861631	0.677675631795462	0.936782689234266
ENSG00000198604	BAZ1A	-0.220645793639817	-0.00719720510824614	0.0337696480115202	0.548219991239837
ENSG00000198586	TLK1	0.00853840709292393	-0.00645914336296085	0.93216020532019	0.986893208487357
ENSG00000198563	DDX39B	-0.176531720598551	-0.0509062674237592	0.0919522789693204	0.582791597975543
ENSG00000198554	WDHD1	-0.0458239602998832	0.349435326721974	0.560599069981714	0.893959422295943
ENSG00000198492	YTHDF2	-0.132257507992404	-0.0413282731929971	0.136310266870906	0.62746983162358
ENSG00000198408	MGEA5	-0.00288805454178882	0.0201154718940109	0.971069069262102	0.995733220152297
ENSG00000198399	ITSN2	0.0393770611122133	0.133451086005165	0.707838072792266	0.938859894352669
ENSG00000198382	UVRAG	-0.016109594675753	0.0652072622180128	0.84855476145757	0.981146154332687
ENSG00000198373	WWP2	-0.217755590452204	0.0170071055982222	0.0738057192533849	0.571994324213733
ENSG00000198265	HELZ	-0.263369243965034	-0.106195730830639	0.0285457574924178	0.526737191824376
ENSG00000198218	QRICH1	-0.0365436781368062	0.0219702168371011	0.695081288684567	0.938859894352669
ENSG00000198198	SZT2	-0.237698095469133	-0.0590834556382663	0.113893409177277	0.595162228666069
ENSG00000198189	HSD17B11	0.0680033601347531	-0.165838753657669	0.51548630243757	0.861365830079719
ENSG00000198176	TFDP1	-0.0735995700709766	0.0322692537274857	0.417649804136637	0.819439489128845
ENSG00000198162	MAN1A2	-0.0713490015477542	-0.00079448718893806	0.344242827894192	0.781676534819762
ENSG00000198160	MIER1	-0.0170061407021529	0.0361393633384666	0.880355424389192	0.983356468457019
ENSG00000198087	CD2AP	0.13161516620632	0.196115342701355	0.124219705950439	0.61792842699559
ENSG00000198053	SIRPA	-0.056551574886682	-0.0294748040942876	0.667142900899053	0.934331818203413
ENSG00000198000	NOL8	-0.0749813363788034	-0.216677780359212	0.420891251503988	0.822765986077589
ENSG00000197969	VPS13A	-0.0190359409685916	0.0481610448335622	0.821791464481723	0.971820837939362
ENSG00000197943	PLCG2	0.0902418184226249	-0.569872550374697	0.523594332511631	0.867740384744212
ENSG00000197892	KIF13B	0.0312596783350007	0.2974690421637	0.702043278077707	0.938859894352669
ENSG00000197771	MCMBP	-0.106004036325301	-0.0515866708281379	0.233243114672381	0.701377642062213
ENSG00000197601	FAR1	-0.0747625740117463	-0.16670284357873	0.445595812837992	0.840279445372292
ENSG00000197563	PIGN	-0.0419601422786062	-0.104250360476878	0.667916534220697	0.934331818203413
ENSG00000197548	ATG7	-0.162343131762503	0.00767844231616195	0.0511350386882548	0.566488725118844
ENSG00000197442	MAP3K5	-0.0914517848596279	0.0614368228767163	0.309371000436086	0.765536928475552
ENSG00000197386	HTT	-0.259581528681121	-0.00525211080549631	0.00524140612709033	0.358419683690736
ENSG00000197323	TRIM33	0.0883983009381424	0.0900220487941067	0.301680836062695	0.761572143155012
ENSG00000197299	BLM	-0.0647953344405511	0.0110646150324858	0.568976699695233	0.899921177621427
ENSG00000197226	TBC1D9B	-0.187589660109871	-0.31358085905135	0.1272680408273	0.621455762444396
ENSG00000197170	PSMD12	-0.226996868402781	0.0390309346804264	0.0359276001929816	0.552722562809345
ENSG00000197157	SND1	-0.116213410343465	-0.103418745435257	0.132351780711793	0.625291297421708
ENSG00000197111	PCBP2	-0.0868363547223093	-0.0506607139432916	0.339101712008589	0.779003765655782
ENSG00000197102	DYNC1H1	-0.169365322556409	-0.0915551392481195	0.0732830756173485	0.569843313746941
ENSG00000197081	IGF2R	-0.065103468581949	-0.12504485144222	0.442748799370201	0.838527440393044
ENSG00000197043	ANXA6	0.0705382944143687	0.0129462460966677	0.469007435733256	0.8438482627466
ENSG00000197020	ZNF100	0.125008518003457	0.0500411370635657	0.190350580879384	0.66274516300633
ENSG00000196975	ANXA4	-0.472570852356548	0.0299045118825983	0.0150206965879782	0.442064804646193
ENSG00000196950	SLC39A10	-0.159503598654145	0.208556509691717	0.140678901102917	0.632966552379088
ENSG00000196924	FLNA	-0.112727409138364	-0.118381285003334	0.189453375634194	0.66274516300633
ENSG00000196873	CBWD3	0.0238808617820843	-0.217194800057332	0.761417580180876	0.947132430270904
ENSG00000196865	NHLRC2	-0.0704959143554046	0.170877294357011	0.484532621010022	0.84638493151638
ENSG00000196862	RGPD4	-0.0522969553696752	0.0763239497676176	0.483150769947756	0.845877665759437
ENSG00000196821	C6orf106	0.0532143132917331	0.133240604748251	0.496432142957927	0.851948870001707
ENSG00000196814	MVB12B	-0.197132258039184	0.0982677421256201	0.114966566675883	0.596645686431759
ENSG00000196792	STRN3	0.117249193022449	0.199383812338069	0.225797864219084	0.700067237592976
ENSG00000196776	CD47	0.137845189180657	0.0661204558074985	0.203627577628343	0.675369640493435
ENSG00000196730	DAPK1	-0.21338167476718	0.464755511308714	0.212141465052392	0.682054575862879
ENSG00000196712	NF1	-0.10638124558655	-0.621995065224999	0.287789906311475	0.751055158386102
ENSG00000196591	HDAC2	-0.00943727271537439	-0.240980173038952	0.913173232634564	0.986125297666216
ENSG00000196550	FAM72A	-0.346196968736708	-0.373633439955661	0.00289929425701713	0.314818978675504
ENSG00000196535	MYO18A	-0.0606350161244458	0.0391586777727901	0.716175870787189	0.938859894352669
ENSG00000196531	NACA	-0.0832427808845692	-0.319559301509491	0.60525540942606	0.921893826495857
ENSG00000196510	ANAPC7	-0.019199131821827	0.238833029981978	0.829162449462022	0.973146236748714
ENSG00000196504	PRPF40A	-0.1505862006091	-0.193065784150488	0.0905103788827909	0.582791597975543
ENSG00000196419	XRCC6	-0.237483920328044	0.0875555491269377	0.0451309794099871	0.566488725118844
ENSG00000196405	EVL	-0.0392957781369735	-0.0195613348936326	0.637025623592968	0.92932265608343
ENSG00000196396	PTPN1	0.0382285094061088	0.0772381348936256	0.66114775431308	0.934331818203413
ENSG00000196369	SRGAP2B	-0.0190190133478863	0.0594219426534429	0.823642181190134	0.972401570576078
ENSG00000196367	TRRAP	-0.189962779884348	-0.110602783594319	0.163509866874796	0.647907772590651
ENSG00000196365	LONP1	-0.177665699764954	-0.235368223769994	0.113472211830984	0.595162228666069
ENSG00000196323	ZBTB44	0.0143043087999575	0.0302358305141401	0.870824710199314	0.982626247572381
ENSG00000196305	IARS	-0.0777694188770225	-0.0701973018434976	0.35846217664814	0.786289099926066
ENSG00000196233	LCOR	0.00874416276648847	0.14851181570466	0.931218570156783	0.986893208487357
ENSG00000196199	MPHOSPH8	-0.133186690693008	0.288313870135246	0.308743065706589	0.765274656468891
ENSG00000196116	TDRD7	-0.00964262321518937	0.0364835039705387	0.95298639559183	0.993733935792346
ENSG00000189403	HMGB1	-0.0471789084997509	-0.00367384647388321	0.668700277630313	0.934331818203413
ENSG00000189376	C8orf76	0.132461193130866	0.16790112526389	0.253800628149099	0.712378559290678
ENSG00000189319	FAM53B	-0.22183255612177	0.35761518408946	0.0124520855934238	0.434354062267333
ENSG00000189308	LIN54	0.0642874039117966	0.0976674144444636	0.505316947074795	0.85895978517154
ENSG00000189180	ZNF33A	0.00984358258632839	0.295123428206533	0.929425309761206	0.986893208487357
ENSG00000189091	SF3B3	-0.0259916218275375	-0.125374633736599	0.814050218828935	0.970226443378537
ENSG00000189079	ARID2	0.031915071631936	-0.0184927997306861	0.721277074861398	0.938859894352669
ENSG00000188994	ZNF292	0.0844870069328501	0.185594441176463	0.365407673395869	0.793251952049857
ENSG00000188895	MSL1	-0.0026145481904204	-0.144677683863707	0.972668863633289	0.996612974858226
ENSG00000188846	RPL14	-0.249229257019532	-0.32113566172837	0.0506165293905532	0.566488725118844
ENSG00000188677	PARVB	-0.134835868473629	0.176311263388453	0.165783236680569	0.647907772590651
ENSG00000188626	GOLGA8M	0.0960126682704244	-0.140406923392297	0.297981016086034	0.758008715793456
ENSG00000188610	FAM72B	-0.285996220418146	-0.35641579115135	0.0118547570217282	0.430661094929969
ENSG00000188559	RALGAPA2	-0.128002616003277	-0.201933471991532	0.163895445711698	0.647907772590651
ENSG00000188529	SRSF10	-0.0242854250061679	-0.0739195837185656	0.777404681044398	0.952214041160982
ENSG00000188342	GTF2F2	-0.0346070010141208	0.178505871363084	0.741084040483583	0.938859894352669
ENSG00000188234	AGAP4	-0.0250467569890093	0.0020641578988795	0.777059071585579	0.952214041160982
ENSG00000188092	GPR89B	-0.0142109903857053	0.206503034804628	0.87060736197724	0.982626247572381
ENSG00000187742	SECISBP2	-0.221289259689227	0.0641224937550492	0.0149183655859271	0.442064804646193
ENSG00000187741	FANCA	0.00138802172285017	-0.206762998107849	0.990689190742551	0.997866651955911
ENSG00000187735	TCEA1	-0.103817906676743	-0.0161390977169436	0.24625085082487	0.707800355083199
ENSG00000187605	TET3	-0.0693445972537186	-0.0826726338355216	0.391290601295153	0.805061556408088
ENSG00000187555	USP7	-0.0569151742954175	0.114218245177752	0.455017746061151	0.843707328525252
ENSG00000187514	PTMA	0.0207825784050603	-0.17915373800281	0.80183174832467	0.964848254783195
ENSG00000187257	RSBN1L	-0.0741844892413622	0.104112066098996	0.333172516375576	0.779003765655782
ENSG00000187240	DYNC2H1	0.560157269123401	-0.780772586697401	0.110114784410907	0.594529494997919
ENSG00000187239	FNBP1	-0.030651414985951	0.0920233763396404	0.742965736348824	0.938859894352669
ENSG00000187231	SESTD1	0.031881323432863	0.34241161859629	0.704941091689031	0.938859894352669
ENSG00000187210	GCNT1	0.112533501706118	0.281775456571107	0.264296868658819	0.722133769783787
ENSG00000187164	SHTN1	0.0484123379681915	-0.0471715882255073	0.90910796174647	0.985396741753167
ENSG00000187109	NAP1L1	0.0630075171395646	-0.258596253518622	0.47188034681132	0.8438482627466
ENSG00000187097	ENTPD5	-0.153611912914393	0.233372079063502	0.110215864513479	0.594529494997919
ENSG00000186908	ZDHHC17	-0.0865928546452008	0.0304301742385562	0.317992899502518	0.770718694994304
ENSG00000186815	TPCN1	-0.228592304806247	0.0866371252411622	0.0340511130592818	0.548219991239837
ENSG00000186716	BCR	-0.207080672412554	0.298739197914568	0.0183613866530623	0.48126998901258
ENSG00000186660	ZFP91	-0.0568413478618925	-0.146832528584592	0.484482012582653	0.84638493151638
ENSG00000186635	ARAP1	0.0157826748855337	0.0350779770119128	0.886867108457961	0.983356468457019
ENSG00000186575	NF2	-0.143845441125904	0.180652360956349	0.199799923283499	0.670382459569699
ENSG00000186566	GPATCH8	-0.163967503243075	0.0718826538956134	0.2624969613017	0.721258673132131
ENSG00000186517	ARHGAP30	0.028015911745143	0.0731204302281831	0.830014838118996	0.973227585514192
ENSG00000186468	RPS23	0.0521147175283569	-0.136128860175461	0.653389309314639	0.93358302299328
ENSG00000186432	KPNA4	-0.0655905413119516	0.0794492598149357	0.509193160742653	0.859026135630747
ENSG00000186399	GOLGA8R	0.218785284500805	-0.413195764870496	0.0650415306253376	0.569843313746941
ENSG00000186350	RXRA	-0.161549098510176	0.0342102383740246	0.0974642405071804	0.582791597975543
ENSG00000186298	PPP1CC	-0.0399594113999034	-0.171516953458744	0.615270999443622	0.926635514192902
ENSG00000186185	KIF18B	0.193488388076728	0.214294719767709	0.047044274559982	0.566488725118844
ENSG00000186001	LRCH3	-0.0638121186425627	0.16235240009741	0.42597372905739	0.828084381319759
ENSG00000185989	RASA3	-0.511090069726146	0.0678013751629073	0.000333790652843668	0.167401651860573
ENSG00000185946	RNPC3	-0.0228209112838245	-0.0399723679655493	0.804840766195589	0.965681691853599
ENSG00000185811	IKZF1	-0.049980016405547	0.0953461502082301	0.76345690898251	0.947231992102742
ENSG00000185787	MORF4L1	-0.0399501778981627	0.0446276897558261	0.611491930141614	0.924995925555793
ENSG00000185728	YTHDF3	0.142688147001755	0.13491941002248	0.23526839891981	0.701377642062213
ENSG00000185722	ANKFY1	-0.111356094468431	-0.182241050226426	0.261127897578497	0.721145041592613
ENSG00000185710	SMG1P4	0.0331274438333175	-0.120477580433987	0.677715603606007	0.936782689234266
ENSG00000185658	BRWD1	-0.0849537506044497	-0.121490742234669	0.253962813501918	0.712378559290678
ENSG00000185651	UBE2L3	-0.0229138647325443	0.12062540200791	0.844106018710285	0.978826181297463
ENSG00000185627	PSMD13	-0.0464020973996165	0.0751084830408411	0.628552840257316	0.92748317270396
ENSG00000185624	P4HB	0.090153426297774	-0.0719312642245555	0.265248709368787	0.722133769783787
ENSG00000185619	PCGF3	-0.273676221283468	-0.12230784474462	0.00455910803594636	0.346292993468191
ENSG00000185480	PARPBP	0.100582061567969	0.00634555542286215	0.274850351843176	0.736206299579935
ENSG00000185304	RGPD2	0.0222068398771663	0.0199829435884748	0.796904591963496	0.962307949580357
ENSG00000185238	PRMT3	-0.019407526376177	0.374328166714151	0.825189852302037	0.972401570576078
ENSG00000185122	HSF1	-0.0773616131937713	0.259410487913774	0.456239747379609	0.8438482627466
ENSG00000185104	FAF1	-0.11728258644053	0.388346880430732	0.234569335269771	0.701377642062213
ENSG00000184992	BRI3BP	-0.0676958970185823	-0.124029552407278	0.652438882747775	0.93358302299328
ENSG00000184863	RBM33	-0.0483553013213249	-0.114936778053216	0.608460546350926	0.922811983213244
ENSG00000184677	ZBTB40	0.0317449383083349	0.0823998226007651	0.746898254300579	0.939685303706086
ENSG00000184661	CDCA2	-0.012689955418981	0.145571462906033	0.896547236688436	0.984501641748564
ENSG00000184640	SEPT9	-0.0581461550557773	0.128163783589268	0.516875436607409	0.862287033530312
ENSG00000184584	TMEM173	0.0689453788040008	-0.0578594521020348	0.435908130796047	0.83446231099989
ENSG00000184575	XPOT	0.0160215871334412	0.0840722999014263	0.879596670707405	0.983356468457019
ENSG00000184445	KNTC1	-0.113565544412249	0.0157961086664381	0.311429240911791	0.76747030230417
ENSG00000184432	COPB2	-0.00670949609511206	-0.191623854990819	0.938720815408522	0.988910691356962
ENSG00000184110	EIF3C	-0.329656060525698	-0.234653937269519	0.0105817037947444	0.430661094929969
ENSG00000184014	DENND5A	-0.0281645696375273	0.034711202257299	0.783750144690799	0.955271317707854
ENSG00000184009	ACTG1	-0.0375558990502158	-0.191737016877143	0.736247417703189	0.938859894352669
ENSG00000183814	LIN9	-0.101931872416636	-0.18610923828684	0.254901064317672	0.712771109896444
ENSG00000183735	TBK1	-0.0460697749765573	-0.0826839451013497	0.699603736006982	0.938859894352669
ENSG00000183576	SETD3	0.0307129914908489	0.119304587273312	0.792759705600957	0.959482725415005
ENSG00000183474	GTF2H2C	-0.0129192588316864	-0.0497741350638588	0.875886601249159	0.983310646018491
ENSG00000183354	KIAA2026	0.102712176949215	0.0527840116006174	0.293039624214492	0.756153480466103
ENSG00000183337	BCOR	0.0107235842236759	-0.382326746052828	0.913126911595983	0.986125297666216
ENSG00000183137	CEP57L1	-0.207567964899158	-0.0168868082303562	0.0312052273606996	0.548219991239837
ENSG00000183054	RGPD6	-0.0250872004165087	0.175145140902128	0.788504727690679	0.957322972261529
ENSG00000182979	MTA1	-0.0416553061922371	-0.0725185529117583	0.626672915361696	0.92748317270396
ENSG00000182973	CNOT10	-0.151032081780491	-0.051973711084396	0.145882921195377	0.635886055467046
ENSG00000182944	EWSR1	0.00689600349176322	0.195171773938174	0.937883649985237	0.988476648329862
ENSG00000182923	CEP63	-0.129781371582103	-0.163570407200234	0.206491158901925	0.67645880667497
ENSG00000182903	ZNF721	0.0883774420767058	0.195387980279614	0.448014988669722	0.840279445372292
ENSG00000182831	C16orf72	0.0736944211111073	0.0456731719732632	0.335100197159151	0.779003765655782
ENSG00000182774	RPS17	-0.0565318120333714	-0.272794391894347	0.558911795247094	0.893959422295943
ENSG00000182670	TTC3	-0.16987963224077	0.0365868041147084	0.0443722688832095	0.566488725118844
ENSG00000182606	TRAK1	-0.0101517023053387	0.0922877265090684	0.919201365659769	0.986893208487357
